date,GDP,Hours_worked,Real_wage_growth,GDP_Deflator_Inflation,Core_PCE_Inflation,short_term_interest,Consumption_growth,Investment_growth,Spread,expected_inflation,long_term_interest,tfp,GDI
1968-09-30,1.3409000049793285,-152.8142756886764,0.6466431953327301,0.9748160435897102,1.1115381903417099,1.4875,1.5027952413321444,0.7626468320498958,0.3500000000000001,,1.365,-0.3131549223790636,1.9170337312116814
1968-12-31,1.3180655177428058,-153.03349320456545,0.5609079116289939,1.4016518673491518,1.1571206696356473,1.48,-0.33435416534910445,2.583530230374542,0.31500000000000017,,1.4425,-1.1451246303350817,1.6003528792591482
1969-03-31,2.1331682474961866,-152.612887647813,0.3277125932564129,1.0265274059594987,1.0867400578343123,1.6425,0.6088212046401864,2.4199584413365116,0.30000000000000004,,1.545,-0.8817361906067732,1.5496626455925977
1969-06-30,1.1597503515885954,-152.45233200341193,0.3399570825887044,1.2632637139636138,1.1880918719357592,2.0825,0.253461354540363,-0.06699581147415756,0.31000000000000005,,1.5875,-1.2614839101418727,1.463133216414736
1969-09-30,1.625529322880137,-152.44310785832297,0.36468348681762963,1.397821747814021,1.1487630477653887,2.245,-0.13576335486433777,0.5140612063648575,0.2649999999999999,,1.715,-0.8614554957728616,1.6409569545020375
1969-12-31,0.30888434149414223,-152.38784066626548,0.622095549820556,1.2814420262719395,1.165826119048452,2.235,0.1878627372262187,-2.714998579769201,0.26749999999999985,,1.825,-1.8644481985247405,0.5883313296382475
1970-03-31,0.7310540790434139,-153.18048728740413,0.3823584296607341,1.4014650016490382,1.0829259709069117,2.14,-0.14712388700370838,-1.617567817638843,0.3474999999999999,,1.8425,-1.4682025316991028,0.20273216043280584
1970-06-30,0.9936687647836173,-154.70431414265747,0.18645531003703697,1.3820951097439416,1.1253265193154505,1.97,-0.3603799299376931,-1.864323025924719,0.3175000000000001,,1.9275,-0.20856256775294696,0.8697795051101131
1970-09-30,1.1669796631247564,-155.56872597771846,0.781497995974767,0.8172205655728071,1.1079499334575083,1.6775,0.4521882888610662,0.074512220464662,0.48750000000000004,,1.865,0.9052572950872255,1.0773999093353304
1970-12-31,-0.3487836586490545,-156.38896876941268,-0.3392600572594273,1.3132937320978755,1.3930285755410665,1.3925,-0.8764755587581163,-0.7673806152418194,0.6074999999999999,,1.7125,-2.298199658965825,-0.21491486969367202
1971-03-31,3.628773352379522,-157.12527962023415,0.5357508210706574,1.5074933979422944,1.26051089868211,0.965,0.7715344579260375,1.6722699587049306,0.6275,,1.505,2.6669176299219486,2.923335026234408
1971-06-30,1.2742648756479014,-157.11242253269856,0.152438789213849,1.3054020531638955,1.132717208108014,1.1425,0.16614656500220093,3.1938077529321873,0.5899999999999999,,1.5625,-0.6212821082061663,1.3861777360178351
1971-09-30,1.2807611904993799,-157.2438370334461,0.34746775797637186,1.012511887627543,0.9396292037302523,1.37,0.2070455898456558,1.2968645311094207,0.5549999999999997,,1.62,0.52533884173155,1.30481163028362
1971-12-31,0.49941186339026444,-156.6394192924857,-0.14896949083692546,0.8305773099210434,0.5678554535728075,1.1875,0.8588680927953618,2.103593154996375,0.6300000000000001,,1.4725,-0.9291397700400572,1.5208000529304044
1972-03-31,2.2033615938013895,-156.27628967498205,1.234346465279046,1.5126648877820337,0.9575589167523546,0.8875,-0.2710965057442394,2.764774489757471,0.55,,1.5075,0.6508540946197645,1.8201213818689332
1972-06-30,2.3385889914627533,-155.99032273994632,0.5456886780593306,0.6205531868535008,0.6725769502838208,1.075,1.312937092129829,1.2369702833858298,0.5200000000000002,,1.535,1.4906616343289587,1.3686355139328477
1972-09-30,1.3626753365951316,-156.09189562441296,0.37145241389324735,0.9507066038433098,0.749033372979957,1.185,0.9195795476475865,0.6267787523725588,0.47,,1.5725,0.18517648151852714,2.0468882913901254
1972-12-31,2.449692211884269,-155.63093338899276,0.6009613052537333,1.2670582084318482,0.627382743492344,1.2875,1.3894456942972866,3.947250838766614,0.405,,1.5925,1.5894122144406502,3.3302872776172165
1973-03-31,3.0763847010350176,-155.13845756527436,1.4538758209667546,1.1457007192054114,0.6944781506894149,1.635,1.3545233584828509,3.1892398380309217,0.3425,,1.65,1.4118471865181752,2.401393950143138
1973-06-30,2.091365410919277,-154.52244786361913,-0.1425422929263065,1.5276801837976084,1.352771295735078,1.955,-0.1829227870967287,0.4781680888148898,0.32000000000000006,,1.7025,-0.99531847395618,1.5547796413172499
1973-09-30,0.8859112332833874,-154.68252603778677,-0.20828556457409553,1.926230166038545,1.3174389986401636,2.64,-0.2759757341877389,-0.6244662393083189,0.31500000000000017,,1.8025,-2.391419397738059,1.734775049138193
1973-12-31,2.4117617427831917,-154.13227529883724,0.02377925395284919,1.9731808274160656,1.38554495343568,2.5,-0.7477480370612355,-1.97325305315168,0.4224999999999999,,1.6875,-0.5417230186885048,2.513385333032314
1974-03-31,0.4934776122610174,-154.642331477035,0.3750828545196594,1.8695990386506711,1.7022226813889763,2.3325,-0.34288420938732855,-2.390680332652373,0.37249999999999983,,1.7625,-3.5086227013297684,0.5607412824182312
1974-06-30,2.0628986114068937,-155.28068787665254,0.23012790424877805,2.335837226813453,2.4532224962757976,2.8125,0.3007817631964116,-1.2421115751743983,0.3800000000000001,,1.885,-1.5749980700594055,1.4317336174057615
1974-09-30,1.4395560089323745,-155.4991967856478,0.026362288332149042,2.889737331764275,2.816520106628584,3.025,-0.2983452249280205,-1.311921531375937,0.46250000000000013,,1.99,-2.3220942678309773,1.8458412680386616
1974-12-31,2.00963599677193,-157.39037607437461,-0.19748436094305655,2.8990863123520505,2.4141065992270505,2.335,-2.37245256382721,-5.125086011318025,0.7250000000000001,,1.9175,-1.453254764682705,1.2003481496159374
1975-03-31,0.5381696135142278,-160.1385420257977,0.6844087423521161,2.2477044447769323,1.9358416781775745,1.5775,-0.04687823832050242,-5.27761698004614,0.7775000000000001,,1.885,-0.5052368523822973,0.6195907644781506
1975-06-30,1.7139338100656154,-160.64109609645328,0.6240174238938523,1.4745158577167405,1.5138934203421162,1.355,0.8941193896225386,-0.8140000562924854,0.645,,2.0125,1.1264306414280842,1.826964357080918
1975-09-30,2.880292227075021,-159.9938897635277,0.010184328096296547,1.7497566230273875,1.4876245926930043,1.54,0.942652790183196,1.249551328653986,0.5699999999999998,,2.075,1.4804587927104333,3.196236368591876
1975-12-31,2.504855609361023,-159.7899633280346,-0.03962485663062676,1.6600094497194906,1.614857772925271,1.3525,0.5892251907518187,1.2807305541041814,0.6299999999999999,,2.015,-0.1473069289741743,2.170606882003323
1976-03-31,2.7973611560296874,-158.62576865001782,0.8593845835405678,1.0510423762621457,1.5105101631224915,1.2075,1.545343715243952,3.440901282827191,0.6275,,1.9375,1.7176217910473806,2.6279292274172583
1976-06-30,1.2843970068898258,-158.32532872276263,0.854801509604497,1.0022894440482766,1.1914852956253608,1.3,0.29848732744692796,1.9087512182716537,0.5325000000000002,,1.9425,-0.01354217179999846,1.1796058420625144
1976-09-30,1.3486338731521386,-158.16396843834656,0.7905378844283328,1.2847410795069791,1.5541173330595903,1.32,0.7940239025099771,0.750962383210485,0.4724999999999997,,1.9325,-0.3955283035368835,1.5603805061047638
1976-12-31,2.05472403242295,-158.70712673193123,0.3292489306863211,1.776687940560251,1.5543280592789976,1.2175,0.6385916251881341,3.9688240238676897,0.5050000000000001,,1.7975,-0.4347842557695387,1.6453335447343065
1977-03-31,2.335070169912523,-158.5463251066279,0.2864534143411257,1.594792932120459,1.668829620893142,1.165,0.9260906903065802,3.428214130674867,0.43999999999999995,,1.8375,0.22782901521638407,2.2643424852922145
1977-06-30,2.8581533919947333,-157.02673829421204,0.6228612830684988,1.4015874812484785,1.515357903746395,1.29,0.36849691840714627,5.04685275582748,0.4075,,1.8425,0.5942027055322849,3.250987249913795
1977-09-30,2.508563012029885,-156.9813468411416,0.7111994130479804,1.2096791978572163,1.6496101971127608,1.455,0.7315535389588845,1.7568967758082366,0.36749999999999994,,1.84,1.200965040265413,2.543173585400904
1977-12-31,1.6944097785810186,-156.10343597695834,-0.4253284159596249,2.138712920984176,1.4427457696704504,1.6275,0.31946716963204835,1.2380918475045632,0.33499999999999996,,1.9,-1.7768569901581763,2.2673419526975103
1978-03-31,1.3334741288292484,-156.4005713027996,1.1780989336636516,1.4419591650586927,1.5490815840616623,1.69,0.3088822092344401,0.8946263515225539,0.2974999999999999,,2.0025,-1.1998507635877855,1.6111979126302245
1978-06-30,5.253952022450825,-154.92542593032496,-0.19880277925305445,1.894864309957578,1.7094433359300165,1.82,1.8252061293484445,6.322645974920427,0.2875000000000001,,2.08,2.274505910039574,4.430675606134926
1978-09-30,2.2265607804478726,-154.79780130150618,0.20358905471130062,1.6841428930372881,1.7021556107268854,2.0225,0.017530519585839954,2.4721153141639363,0.25249999999999995,,2.1225,-0.7361519296476391,1.950073170905764
1978-12-31,2.8955572820214215,-154.5090715785938,0.4351168934014771,2.024497839360162,1.779039027231688,2.395,0.18387487137427883,1.671716399433798,0.24249999999999972,,2.205,-0.58974608911299,2.5241456053124445
1979-03-31,1.5370836587937475,-154.0861405491678,0.7285022898587568,1.806851404581522,1.3568648099400615,2.5175,0.1331937286693119,0.7149526789572036,0.2625000000000002,,2.2775,-1.2960405847376892,2.1494769453462403
1979-06-30,2.1049928954474773,-154.94797741745288,-0.15604994667002825,2.420054988718201,2.172913398162324,2.545,-0.2065807359505456,-0.8812158026795913,0.3200000000000003,,2.2775,-2.1718108760863144,1.4948296532566907
1979-09-30,2.4458313012154953,-154.4447503401139,0.03282064396401552,2.163293213563966,1.8305303190658595,2.735,0.8065968964107384,1.51251977538287,0.32250000000000023,,2.275,-1.2056974120427404,1.8267842717807348
1979-12-31,1.5730166846124938,-154.36100253612395,0.6490147039489469,1.8384465733384037,2.063383816442377,3.395,0.2901159115461738,-1.2672340541163507,0.34250000000000025,,2.6125,-1.195412037731418,1.7194282465854194
1980-03-31,1.967794013954638,-155.1236779161641,0.685528850191397,2.0793091592090196,2.417870048801829,3.7675,0.30771688391428853,-1.5189073562517308,0.37250000000000005,,2.9975,-0.8364431905534634,1.5761456524468365
1980-06-30,-0.12257946936982123,-157.2805798523059,0.3065881157269357,2.3510301899289043,2.2115248664585696,3.1675,-2.601552427686471,-9.015804019883333,0.7199999999999998,,2.62,-3.328830855982739,0.3273700009259528
1980-09-30,1.6775149825055458,-158.03474726579734,0.2957261849451276,2.2090655418415484,2.2028194010057067,2.455,0.7848032303767738,0.718342492580959,0.5550000000000002,,2.7375,-0.47343433907027427,2.5349986594862983
1980-12-31,4.073323396399342,-156.92260510118302,0.05562853734555895,2.5713716930404917,2.405282035777878,3.9625,0.8707442894536399,2.896371018144883,0.5625,,3.105,1.2769737037066973,4.523563051831658
1981-03-31,4.193202334826029,-156.5278128848336,-0.12395387603335029,2.600061818805832,2.1944019839478024,4.15,-0.05170115009018872,0.5654594665369217,0.5724999999999998,,3.24,0.8039820473995347,2.9789757343422707
1981-06-30,0.8901889399503649,-156.297809938139,-0.24641248421264916,1.9622378997809609,1.873735651084374,4.4475,-0.6137991885957206,0.6786326628269279,0.5049999999999999,,3.4375,-1.8086823421863252,1.6805319342091174
1981-09-30,2.7155266158783053,-157.52153511008862,0.3354999882134835,1.8647477738931606,1.82486373622619,4.3975,-0.11330155593061164,-0.5110671771001662,0.4075000000000002,,3.7125,1.0581604730389886,2.9557496214859924
1981-12-31,0.27986211041004516,-158.5487310068998,-0.08793589385795997,1.7132210806908077,1.7614889769396846,3.3975,-1.2222444100611796,-0.38003102256976007,0.6475,,3.5225,-3.3100619552698487,0.3291522831213811
1982-03-31,-0.4948763427655045,-160.07403290708376,1.2232781854908503,1.3662426065019329,1.4546477642200184,3.5525,0.3284766221625546,-3.0959406451348315,0.6850000000000005,0.9612157083333333,3.5725,-2.3255806217301513,0.27537245015221146
1982-06-30,1.4414628925389028,-160.0546619130622,-0.5186928639127342,1.2906547113524347,1.3420539824281263,3.6275,-0.3370257793068987,-3.582348822244974,0.7125000000000004,1.0397106999999999,3.4825,-1.058511967541696,1.350342460189724
1982-09-30,0.7342417344821328,-160.54878521649255,0.1346394500428838,1.4087662410800394,1.5911107874651886,2.7525,0.5301195579580309,-3.4942262494460863,0.7825000000000002,1.0030275333333334,3.28,-1.5125492141818482,0.728590670426188
